Silicate_ID,Structure,E_ads,RMSD
FOR001_4_35,"{'numbers': [12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 6, 8, 8, 14, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 6], 'positions': [[2.81071275, 7.32845748, 4.4076278], [5.17517239, 5.02652986, 2.89110327], [2.77010974, 4.45236976, 5.92415233], [4.85902447, 6.35630286, 5.92415233], [1.67468396, 6.38068596, 5.92415233], [4.15032952, 7.86792443, 5.92415233], [3.87615865, 2.68990909, 5.92415233], [4.14769126, 5.64369714, 4.61589612], [4.14769126, 5.64369714, 7.23240854], [3.8787969, 10.82171249, 7.23240854], [1.18987469, 6.00924016, 8.67162273], [2.18536869, 6.46511716, 9.10889673], [0.19438069, 5.55336216, 8.23434873], [7.97758901, 1.17828751, 5.92415233], [6.35180421, 1.20267061, 5.92415233], [5.21577541, 2.15044214, 4.4076278], [7.62083807, 7.32845748, 4.4076278], [5.25637843, 9.6303851, 5.92415233], [7.58023505, 4.45236976, 5.92415233], [9.66914978, 6.35630286, 5.92415233], [6.48480927, 6.38068596, 5.92415233], [6.2812213, 6.78899053, 2.89110327], [8.96045483, 7.86792443, 5.92415233], [8.68628396, 2.68990909, 5.92415233], [6.55275392, 3.83520248, 4.19935948], [8.95781657, 5.64369714, 4.61589612], [6.28385956, 9.01321783, 4.19935948], [8.95781657, 5.64369714, 7.23240854], [8.68892221, 10.82171249, 7.23240854], [6.995494, 6.46511716, 9.10889673], [5.004506, 5.55336216, 8.23434873], [11.29493458, 6.38068596, 5.92415233], [10.81012531, 6.00924016, 8.67162273], [11.80561931, 6.46511716, 9.10889673], [9.81463131, 5.55336216, 8.23434873], [6.0, 6.00924016, 8.67162273]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.299138167950559, 179.657315915996, 3.23031023044129]",1.2186291017507
FOR001_4_36,"{'numbers': [12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 12, 12, 12, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 6, 8, 8, 6], 'positions': [[2.46425479, 6.20415229, 4.8220078], [4.82871443, 3.90222467, 3.30548327], [2.42365178, 3.32806456, 6.33853233], [2.82100574, 10.41001301, 6.33853233], [4.51256651, 5.23199766, 6.33853233], [1.328226, 5.25638076, 6.33853233], [3.60028359, 7.15192381, 3.30548327], [3.80387156, 6.74361924, 6.33853233], [3.52970069, 1.56560389, 6.33853233], [3.53233894, 9.69740729, 5.03027612], [3.8012333, 4.51939194, 5.03027612], [3.8012333, 4.51939194, 7.64678854], [3.53233894, 9.69740729, 7.64678854], [1.18987519, 6.04270161, 8.68732673], [0.15348519, 5.48066461, 8.68013773], [2.22626419, 6.60473961, 8.69451673], [7.27438011, 6.20415229, 4.8220078], [4.90992047, 8.50607991, 6.33853233], [7.23377709, 3.32806456, 6.33853233], [7.63113105, 10.41001301, 6.33853233], [9.32269182, 5.23199766, 6.33853233], [5.22606839, 7.17630691, 3.30548327], [6.00534625, 10.43439611, 6.33853233], [6.13835131, 5.25638076, 6.33853233], [5.93476334, 5.66468534, 3.30548327], [8.61399687, 6.74361924, 6.33853233], [8.339826, 1.56560389, 6.33853233], [6.20629596, 2.71089729, 4.61373948], [8.34246425, 9.69740729, 5.03027612], [8.61135861, 4.51939194, 5.03027612], [5.9374016, 7.88891263, 4.61373948], [8.61135861, 4.51939194, 7.64678854], [8.34246425, 9.69740729, 7.64678854], [4.9636105, 5.48066461, 8.68013773], [7.0363895, 6.60473961, 8.69451673], [9.72004578, 8.50607991, 6.33853233], [10.94847662, 5.25638076, 6.33853233], [10.81012581, 6.04270161, 8.68732673], [9.77373581, 5.48066461, 8.68013773], [11.84651481, 6.60473961, 8.69451673], [6.0000005, 6.04270161, 8.68732673]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.700747340751377, 176.56120942147, 2.79481974150829]",0.758431215479695
FOR001_4_37,"{'numbers': [14, 14, 8, 8, 8, 8, 8, 6, 8, 8, 8, 12, 12, 12, 12, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 12, 8, 8, 6, 8, 8, 6], 'positions': [[2.31903819, 8.78516344, 5.93045733], [4.01059896, 3.60714809, 5.93045733], [3.30190401, 5.11876966, 5.93045733], [3.03037139, 8.07255772, 4.62220112], [3.29926575, 2.89454237, 4.62220112], [3.29926575, 2.89454237, 7.23871354], [3.03037139, 8.07255772, 7.23871354], [1.18987419, 6.10384429, 8.65540073], [2.25775219, 5.88091129, 8.20820973], [0.12199719, 6.32677829, 9.10259173], [3.02773314, 10.29678501, 5.93045733], [6.77241256, 4.57930271, 4.4139328], [4.40795292, 6.88123034, 5.93045733], [6.73180954, 1.70321499, 5.93045733], [6.81301557, 7.45539044, 2.89740827], [7.1291635, 8.78516344, 5.93045733], [8.82072427, 3.60714809, 5.93045733], [4.72410084, 5.55145734, 2.89740827], [5.5033787, 8.80954654, 5.93045733], [5.63638376, 3.63153119, 5.93045733], [8.11202932, 5.11876966, 5.93045733], [7.8404967, 8.07255772, 4.62220112], [8.10939106, 2.89454237, 4.62220112], [5.43543405, 6.26406306, 4.20566448], [8.10939106, 2.89454237, 7.23871354], [7.8404967, 8.07255772, 7.23871354], [7.0678775, 5.88091129, 8.20820973], [4.9321225, 6.32677829, 9.10259173], [4.3673499, 9.75731806, 4.4139328], [7.83785845, 10.29678501, 5.93045733], [9.21807823, 6.88123034, 5.93045733], [10.31350401, 8.80954654, 5.93045733], [10.44650907, 3.63153119, 5.93045733], [10.81012481, 6.10384429, 8.65540073], [11.87800281, 5.88091129, 8.20820973], [9.74224781, 6.32677829, 9.10259173], [5.9999995, 6.10384429, 8.65540073]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.712066529050617, 176.129835242268, 2.74428973690331]",0.458515406378321
FOR001_4_38,"{'numbers': [14, 8, 8, 8, 8, 6, 8, 8, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 6, 8, 8, 6], 'positions': [[3.60452607, 5.23199766, 5.90064383], [2.89583112, 6.74361924, 5.90064383], [2.89319286, 4.51939194, 4.59238762], [2.89319286, 4.51939194, 7.20890004], [2.6242985, 9.69740729, 7.20890004], [1.18987469, 6.60491665, 8.70907023], [0.11180369, 6.38448165, 9.13240523], [2.26794569, 6.82535165, 8.28573523], [6.36633967, 6.20415229, 4.3841193], [4.00188003, 8.50607991, 5.90064383], [6.32573665, 3.32806456, 5.90064383], [6.72309061, 10.41001301, 5.90064383], [8.41465138, 5.23199766, 5.90064383], [5.09730581, 10.43439611, 5.90064383], [5.23031087, 5.25638076, 5.90064383], [5.0267229, 5.66468534, 2.86759477], [7.70595643, 6.74361924, 5.90064383], [7.43178556, 1.56560389, 5.90064383], [7.43442381, 9.69740729, 4.59238762], [7.70331817, 4.51939194, 4.59238762], [5.02936116, 7.88891263, 4.17585098], [7.70331817, 4.51939194, 7.20890004], [7.43442381, 9.69740729, 7.20890004], [4.921929, 6.38448165, 9.13240523], [7.078071, 6.82535165, 8.28573523], [8.81200534, 8.50607991, 5.90064383], [10.04043618, 5.25638076, 5.90064383], [10.81012531, 6.60491665, 8.70907023], [9.73205431, 6.38448165, 9.13240523], [11.88819631, 6.82535165, 8.28573523], [6.0, 6.60491665, 8.70907023]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.69883614905234, 176.399691231372, 2.80250256119487]",0.483407946802541
FOR001_4_39,"{'numbers': [14, 8, 8, 12, 14, 8, 8, 8, 6, 8, 8, 12, 14, 8, 8, 8, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 12, 12, 8, 6, 8, 8, 6], 'positions': [[1.7018606, 3.60714809, 5.91127583], [2.4131938, 2.89454237, 4.60301962], [2.4131938, 2.89454237, 7.21953204], [1.30450664, 6.88123034, 5.91127583], [3.39342137, 8.78516344, 5.91127583], [2.41055555, 5.11876966, 5.91127583], [2.68208816, 8.07255772, 4.60301962], [2.68208816, 8.07255772, 7.21953204], [1.18987519, 5.39063003, 8.70834223], [0.94360919, 4.31430803, 8.29491223], [1.43614019, 6.46695203, 9.12177323], [3.79077533, 1.70321499, 5.91127583], [6.51198591, 3.60714809, 5.91127583], [4.88620111, 3.63153119, 5.91127583], [7.22331911, 2.89454237, 4.60301962], [7.22331911, 2.89454237, 7.21953204], [3.75017231, 4.57930271, 4.3947513], [6.11463195, 6.88123034, 5.91127583], [5.79848402, 5.55145734, 2.87822677], [8.20354668, 8.78516344, 5.91127583], [5.01920617, 8.80954654, 5.91127583], [7.49485173, 10.29678501, 5.91127583], [7.22068086, 5.11876966, 5.91127583], [5.08715082, 6.26406306, 4.18648298], [7.49221347, 8.07255772, 4.60301962], [7.49221347, 8.07255772, 7.21953204], [5.7537345, 4.31430803, 8.29491223], [6.2462655, 6.46695203, 9.12177323], [8.60090064, 1.70321499, 5.91127583], [9.69632642, 3.63153119, 5.91127583], [8.56029762, 4.57930271, 4.3947513], [10.92475726, 6.88123034, 5.91127583], [9.82933148, 8.80954654, 5.91127583], [10.81012581, 5.39063003, 8.70834223], [10.56385981, 4.31430803, 8.29491223], [11.05639081, 6.46695203, 9.12177323], [6.0000005, 5.39063003, 8.70834223]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.526500386852831, 179.085264646647, 3.17462136027589]",2.17173046746317
FOR001_4_40,"{'numbers': [14, 14, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 8, 8, 12, 8, 6, 8, 8, 12, 6], 'positions': [[2.92690527, 6.71260572, 5.99185133], [4.61846604, 1.53459037, 5.99185133], [1.30112047, 6.73698882, 5.99185133], [3.90977109, 3.04621195, 5.99185133], [3.63823847, 6.0, 4.68359512], [3.90713283, 0.82198465, 7.30010754], [3.63823847, 6.0, 7.30010754], [1.18987469, 5.81142002, 8.72118373], [2.32099169, 5.90200702, 8.40116873], [0.05875769, 5.72083302, 9.04119773], [3.63560022, 8.22422729, 5.99185133], [3.90713283, 11.17801535, 7.30010754], [7.38027964, 2.506745, 4.4753268], [5.01582, 4.80867262, 5.99185133], [7.42088265, 5.38283272, 2.95880227], [7.73703058, 6.71260572, 5.99185133], [6.11124578, 6.73698882, 5.99185133], [6.24425084, 1.55897347, 5.99185133], [8.7198964, 3.04621195, 5.99185133], [6.31483374, 7.14529339, 2.95880227], [8.44836378, 6.0, 4.68359512], [6.04330113, 4.19150534, 4.26705848], [8.71725814, 0.82198465, 7.30010754], [8.44836378, 6.0, 7.30010754], [7.131117, 5.90200702, 8.40116873], [4.868883, 5.72083302, 9.04119773], [4.97521698, 7.68476034, 4.4753268], [7.33967662, 9.98668796, 5.99185133], [8.44572553, 8.22422729, 5.99185133], [6.31219549, 9.36952069, 4.26705848], [9.82594531, 4.80867262, 5.99185133], [10.92137109, 6.73698882, 5.99185133], [10.81012531, 5.81142002, 8.72118373], [11.94124231, 5.90200702, 8.40116873], [9.67900831, 5.72083302, 9.04119773], [9.78534229, 7.68476034, 4.4753268], [6.0, 5.81142002, 8.72118373]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.245952153452208, 179.065689856207, 3.10714307025143]",0.940858972082999
FOR001_4_41,"{'numbers': [14, 8, 6, 8, 8, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 6], 'positions': [[1.397762, 5.23199766, 5.93860783], [0.68642879, 4.51939194, 7.24686404], [1.43214659, 5.93715842, 8.71362323], [1.17097259, 4.85235142, 9.09444123], [1.69332059, 7.02196642, 8.33280523], [4.15957559, 6.20415229, 4.4220833], [1.79511595, 8.50607991, 5.93860783], [4.11897258, 3.32806456, 5.93860783], [4.51632653, 10.41001301, 5.93860783], [6.20788731, 5.23199766, 5.93860783], [3.0235468, 5.25638076, 5.93860783], [5.49919236, 6.74361924, 5.93860783], [5.22502149, 1.56560389, 5.93860783], [5.22765974, 9.69740729, 4.63035162], [5.4965541, 4.51939194, 4.63035162], [2.82259709, 7.88891263, 4.21381498], [5.4965541, 4.51939194, 7.24686404], [5.22765974, 9.69740729, 7.24686404], [5.9810979, 4.85235142, 9.09444123], [6.5034459, 7.02196642, 8.33280523], [8.96970091, 6.20415229, 4.4220833], [6.60524127, 8.50607991, 5.93860783], [8.92909789, 3.32806456, 5.93860783], [11.01801262, 5.23199766, 5.93860783], [6.92138919, 7.17630691, 2.90555877], [7.70066705, 10.43439611, 5.93860783], [7.83367211, 5.25638076, 5.93860783], [7.63008414, 5.66468534, 2.90555877], [10.30931767, 6.74361924, 5.93860783], [7.90161676, 2.71089729, 4.21381498], [10.30667941, 4.51939194, 4.63035162], [7.6327224, 7.88891263, 4.21381498], [10.30667941, 4.51939194, 7.24686404], [10.03778505, 9.69740729, 7.24686404], [11.05239721, 5.93715842, 8.71362323], [10.79122321, 4.85235142, 9.09444123], [11.31357121, 7.02196642, 8.33280523], [6.2422719, 5.93715842, 8.71362323]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.366886763951015, 179.272842113711, 3.15655898422395]",0.418724543377874
FOR001_4_42,"{'numbers': [14, 8, 8, 8, 8, 6, 8, 8, 12, 14, 8, 8, 8, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 12, 8, 6, 8, 8, 12, 6], 'positions': [[2.32509332, 5.23199766, 6.17855733], [0.69930852, 5.25638076, 6.17855733], [3.30795914, 1.56560389, 6.17855733], [3.03642652, 4.51939194, 4.87030112], [3.03642652, 4.51939194, 7.48681354], [1.18987419, 6.14566238, 8.68260973], [2.03675819, 6.94771338, 8.51072773], [0.34299119, 5.34361138, 8.85449173], [1.92773936, 8.50607991, 6.17855733], [4.01665409, 10.41001301, 6.17855733], [3.03378827, 6.74361924, 6.17855733], [3.30532088, 9.69740729, 4.87030112], [3.30532088, 9.69740729, 7.48681354], [4.41400805, 3.32806456, 6.17855733], [7.13521863, 5.23199766, 6.17855733], [5.50943383, 5.25638076, 6.17855733], [8.11808445, 1.56560389, 6.17855733], [5.71302179, 5.66468534, 3.14550827], [7.84655183, 4.51939194, 4.87030112], [5.44148918, 2.71089729, 4.45376448], [7.84655183, 4.51939194, 7.48681354], [6.8468835, 6.94771338, 8.51072773], [5.1531165, 5.34361138, 8.85449173], [4.37340503, 6.20415229, 4.6620328], [6.73786467, 8.50607991, 6.17855733], [6.42171674, 7.17630691, 3.14550827], [8.8267794, 10.41001301, 6.17855733], [8.04750154, 7.15192381, 3.14550827], [5.64243889, 10.43439611, 6.17855733], [7.84391358, 6.74361924, 6.17855733], [5.71038354, 7.88891263, 4.45376448], [8.11544619, 9.69740729, 4.87030112], [8.11544619, 9.69740729, 7.48681354], [9.22413336, 3.32806456, 6.17855733], [10.31955914, 5.25638076, 6.17855733], [10.81012481, 6.14566238, 8.68260973], [11.65700881, 6.94771338, 8.51072773], [9.96324181, 5.34361138, 8.85449173], [9.18353034, 6.20415229, 4.6620328], [5.9999995, 6.14566238, 8.68260973]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.712853550351838, 176.458349847543, 2.80798406121036]",1.87296545040884
FOR001_4_43,"{'numbers': [14, 8, 8, 8, 8, 12, 14, 8, 8, 8, 6, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 8, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 12, 6, 8, 8, 6], 'positions': [[2.24241425, 5.23199766, 6.32620333], [0.61662945, 5.25638076, 6.32620333], [3.22528007, 1.56560389, 6.32620333], [2.95374745, 4.51939194, 5.01794712], [2.95374745, 4.51939194, 7.63445954], [1.84506029, 8.50607991, 6.32620333], [3.93397502, 10.41001301, 6.32620333], [2.9511092, 6.74361924, 6.32620333], [3.22264181, 9.69740729, 5.01794712], [3.22264181, 9.69740729, 7.63445954], [1.18987519, 6.3188351, 8.66497473], [2.30866519, 6.6884231, 8.70684573], [0.07108419, 5.9492481, 8.62310373], [4.33132898, 3.32806456, 6.32620333], [6.73639163, 3.90222467, 3.29315427], [7.05253956, 5.23199766, 6.32620333], [5.42675476, 5.25638076, 6.32620333], [8.03540538, 1.56560389, 6.32620333], [5.63034272, 5.66468534, 3.29315427], [7.76387276, 4.51939194, 5.01794712], [5.35881011, 2.71089729, 4.60141048], [7.76387276, 4.51939194, 7.63445954], [4.29072596, 6.20415229, 4.8096788], [6.6551856, 8.50607991, 6.32620333], [6.33903767, 7.17630691, 3.29315427], [8.74410033, 10.41001301, 6.32620333], [7.96482247, 7.15192381, 3.29315427], [5.55975982, 10.43439611, 6.32620333], [7.76123451, 6.74361924, 6.32620333], [5.62770447, 7.88891263, 4.60141048], [8.03276712, 9.69740729, 5.01794712], [8.03276712, 9.69740729, 7.63445954], [7.1187905, 6.6884231, 8.70684573], [4.8812095, 5.9492481, 8.62310373], [9.14145429, 3.32806456, 6.32620333], [10.23688007, 5.25638076, 6.32620333], [9.10085127, 6.20415229, 4.8096788], [10.81012581, 6.3188351, 8.66497473], [11.92891581, 6.6884231, 8.70684573], [9.69133481, 5.9492481, 8.62310373], [6.0000005, 6.3188351, 8.66497473]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.689933331851762, 176.898569238917, 2.86337010772938]",2.09950564337139
FOR001_4_44,"{'numbers': [8, 6, 8, 8, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 8, 8, 8, 12, 14, 8, 8, 8, 6, 8, 8, 12, 12, 8, 8, 6], 'positions': [[0.7632351, 6.0, 6.71688994], [1.18987419, 6.47676246, 8.17024013], [0.16238719, 7.03624246, 8.02432113], [2.21736219, 5.91728246, 8.31615913], [2.14081663, 4.80867262, 5.40863373], [4.86202721, 6.71260572, 5.40863373], [6.55358798, 1.53459037, 5.40863373], [3.23624241, 6.73698882, 5.40863373], [5.84489303, 3.04621195, 5.40863373], [5.57336041, 6.0, 4.10037751], [3.16829776, 4.19150534, 3.68384087], [5.84225477, 0.82198465, 6.71688994], [5.57336041, 6.0, 6.71688994], [4.9725125, 7.03624246, 8.02432113], [7.0274875, 5.91728246, 8.31615913], [2.10021361, 7.68476034, 3.89210919], [4.46467325, 9.98668796, 5.40863373], [5.57072216, 8.22422729, 5.40863373], [3.43719212, 9.36952069, 3.68384087], [5.84225477, 11.17801535, 6.71688994], [6.95094194, 4.80867262, 5.40863373], [9.67215252, 6.71260572, 5.40863373], [8.04636772, 6.73698882, 5.40863373], [7.97842307, 4.19150534, 3.68384087], [10.38348572, 6.0, 6.71688994], [10.81012481, 6.47676246, 8.17024013], [9.78263781, 7.03624246, 8.02432113], [11.83761281, 5.91728246, 8.31615913], [6.91033892, 7.68476034, 3.89210919], [9.27479856, 9.98668796, 5.40863373], [10.38084747, 8.22422729, 5.40863373], [8.24731743, 9.36952069, 3.68384087], [5.9999995, 6.47676246, 8.17024013]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.262329326052395, 178.81623189789, 2.85389373349401]",0.94312058417124
FOR001_4_45,"{'numbers': [6, 8, 8, 12, 14, 8, 8, 8, 8, 8, 8, 12, 14, 8, 8, 8, 8, 8, 12, 14, 8, 8, 8, 8, 6, 8, 8, 12, 12, 8, 8, 8, 8, 6], 'positions': [[1.18987419, 5.97784341, 8.67080073], [2.10174519, 6.57861641, 9.11532773], [0.27800419, 5.37706941, 8.22627373], [1.55289365, 3.32806456, 5.91772133], [4.27410423, 5.23199766, 5.91772133], [2.64831943, 5.25638076, 5.91772133], [5.25697005, 1.56560389, 5.91772133], [4.98543743, 4.51939194, 4.60946512], [4.98543743, 4.51939194, 7.22597754], [6.9118705, 6.57861641, 9.11532773], [5.0881295, 5.37706941, 8.22627373], [3.87675027, 8.50607991, 5.91772133], [5.965665, 10.41001301, 5.91772133], [5.18638714, 7.15192381, 2.88467227], [4.98279918, 6.74361924, 5.91772133], [2.84926914, 7.88891263, 4.19292848], [5.25433179, 9.69740729, 4.60946512], [5.25433179, 9.69740729, 7.22597754], [6.36301896, 3.32806456, 5.91772133], [9.08422954, 5.23199766, 5.91772133], [7.45844474, 5.25638076, 5.91772133], [9.79556274, 4.51939194, 4.60946512], [7.39050009, 2.71089729, 4.19292848], [9.79556274, 4.51939194, 7.22597754], [10.81012481, 5.97784341, 8.67080073], [11.72199581, 6.57861641, 9.11532773], [9.89825481, 5.37706941, 8.22627373], [6.32241594, 6.20415229, 4.4011968], [8.68687558, 8.50607991, 5.91772133], [7.5914498, 10.43439611, 5.91772133], [9.79292449, 6.74361924, 5.91772133], [7.65939445, 7.88891263, 4.19292848], [10.0644571, 9.69740729, 7.22597754], [5.9999995, 5.97784341, 8.67080073]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.713855473551348, 175.914270361458, 2.72652046943409]",1.97485550911059
FOR001_4_46,"{'numbers': [14, 8, 8, 8, 8, 6, 8, 8, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 6, 8, 8, 6], 'positions': [[3.01199146, 5.23199766, 5.12382623], [2.30329651, 6.74361924, 5.12382623], [2.30065825, 4.51939194, 3.81557001], [2.30065825, 4.51939194, 6.43208244], [2.03176389, 9.69740729, 6.43208244], [1.18987469, 6.5677899, 8.00388263], [0.24629269, 6.1893929, 8.60096663], [2.13345669, 6.9461869, 7.40679763], [5.77380506, 6.20415229, 3.60730169], [3.40934542, 8.50607991, 5.12382623], [5.73320204, 3.32806456, 5.12382623], [6.130556, 10.41001301, 5.12382623], [7.82211677, 5.23199766, 5.12382623], [4.5047712, 10.43439611, 5.12382623], [4.63777626, 5.25638076, 5.12382623], [7.11342182, 6.74361924, 5.12382623], [6.83925095, 1.56560389, 5.12382623], [6.8418892, 9.69740729, 3.81557001], [7.11078356, 4.51939194, 3.81557001], [4.43682655, 7.88891263, 3.39903337], [7.11078356, 4.51939194, 6.43208244], [6.8418892, 9.69740729, 6.43208244], [5.056418, 6.1893929, 8.60096663], [6.943582, 6.9461869, 7.40679763], [8.21947073, 8.50607991, 5.12382623], [9.31489651, 10.43439611, 5.12382623], [9.44790157, 5.25638076, 5.12382623], [9.24695186, 7.88891263, 3.39903337], [10.81012531, 6.5677899, 8.00388263], [9.86654331, 6.1893929, 8.60096663], [11.75370731, 6.9461869, 7.40679763], [6.0, 6.5677899, 8.00388263]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.687202873349861, 176.107654429693, 2.75012393833759]",0.571315580639321
FOR001_4_47,"{'numbers': [14, 8, 6, 8, 8, 14, 8, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 14, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 6, 8, 8, 6], 'positions': [[1.0843962, 7.30826941, 5.90184533], [0.37306299, 6.59566369, 7.21010154], [1.18987519, 5.60714666, 8.72269773], [0.16851219, 5.18290266, 8.31419273], [2.21123719, 6.03138966, 9.13120373], [4.20296074, 2.13025407, 5.90184533], [2.57717594, 2.15463716, 5.90184533], [4.91429394, 1.41764835, 4.59358912], [4.91429394, 1.41764835, 7.21010154], [3.8462098, 8.28042403, 4.3853208], [6.21066944, 5.97849641, 2.86879627], [3.80560678, 5.40433631, 5.90184533], [5.89452151, 7.30826941, 5.90184533], [2.710181, 7.33265251, 5.90184533], [5.18582656, 8.81989098, 5.90184533], [4.91165569, 3.64187564, 5.90184533], [2.77812565, 4.78716903, 4.17705248], [5.1831883, 6.59566369, 4.59358912], [5.1831883, 6.59566369, 7.21010154], [4.9786375, 5.18290266, 8.31419273], [7.0213625, 6.03138966, 9.13120373], [9.01308605, 2.13025407, 5.90184533], [7.38730125, 2.15463716, 5.90184533], [9.72441925, 1.41764835, 7.21010154], [6.25127245, 3.10240869, 4.3853208], [8.65633511, 8.28042403, 4.3853208], [6.29187547, 10.58235165, 5.90184533], [8.61573209, 5.40433631, 5.90184533], [10.70464682, 7.30826941, 5.90184533], [7.52030631, 7.33265251, 5.90184533], [9.99595187, 8.81989098, 5.90184533], [9.721781, 3.64187564, 5.90184533], [7.58825096, 4.78716903, 4.17705248], [9.99331361, 6.59566369, 4.59358912], [9.99331361, 6.59566369, 7.21010154], [10.81012581, 5.60714666, 8.72269773], [9.78876281, 5.18290266, 8.31419273], [11.83148781, 6.03138966, 9.13120373], [6.0000005, 5.60714666, 8.72269773]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.706505950352266, 175.500398818901, 2.70212298614213]",0.980269246491923
